COUNTRY,Country,SPECIES,Species,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1476,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,737,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,593,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,491,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,521,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,465,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,461,,
TUR,Turkey,FPP,Pike-perch [Sander lucioperca],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,405,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,804,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1245,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1293,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1275,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1193,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1178,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,946,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,816,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,618,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,629,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,549,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,512,,
TUR,Turkey,SOM,Wels(=Som) catfish [Silurus glanis],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,387,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,552,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,536,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,729,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,801,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,715,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,920,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,547,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,482,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,486,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,487,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,442,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,449,,
TUR,Turkey,2,Diadromous fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,390,,
TUR,Turkey,22,River eels,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,176,,
TUR,Turkey,22,River eels,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,162,,
TUR,Turkey,22,River eels,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,179,,
TUR,Turkey,22,River eels,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,171,,
TUR,Turkey,22,River eels,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,158,,
TUR,Turkey,22,River eels,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,182,,
TUR,Turkey,22,River eels,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,28,,
TUR,Turkey,22,River eels,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,38,,
TUR,Turkey,22,River eels,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,48,,
TUR,Turkey,22,River eels,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,56,,
TUR,Turkey,22,River eels,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,71,,
TUR,Turkey,22,River eels,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,75,,
TUR,Turkey,22,River eels,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,81,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,176,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,162,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,179,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,171,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,158,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,182,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,28,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,38,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,48,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,56,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,71,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,75,,
TUR,Turkey,ELE,European eel [Anguilla anguilla],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,81,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,376,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,374,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,550,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,630,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,557,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,738,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,519,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,444,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,438,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,431,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,371,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,374,,
TUR,Turkey,23,"Salmons, trouts, smelts",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,309,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,376,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,374,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,550,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,630,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,557,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,738,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,519,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,444,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,438,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,431,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,371,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,374,,
TUR,Turkey,TRS,Sea trout [Salmo trutta],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,309,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,6078,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,7625,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,7467,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,7653,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,7154,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,5950,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,8030,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,4747,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,6106,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,7663,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,6091,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,5776,,
TUR,Turkey,3,Marine fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,6316,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,830,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,948,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,927,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1023,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,970,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1512,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1325,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1138,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1094,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1192,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,1161,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1136,,
TUR,Turkey,33,Miscellaneous coastal fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1424,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,830,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,948,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,927,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1023,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,970,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1512,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1325,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1138,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1094,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1192,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,1161,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1136,,
TUR,Turkey,MUL,Mullets nei [Mugilidae],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1424,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,809,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,797,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,816,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,783,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,734,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1030,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,610,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,492,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,532,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,582,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,532,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,544,,
TUR,Turkey,4,Crustaceans,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,669,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,809,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,797,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,816,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,783,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,734,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1030,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,610,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,492,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,532,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,582,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,532,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,544,,
TUR,Turkey,41,Freshwater crustaceans,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,669,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,809,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,797,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,816,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,783,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,734,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1030,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,610,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,492,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,532,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,582,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,532,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,544,,
TUR,Turkey,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,669,,
TUR,Turkey,5,Molluscs,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1873,,
TUR,Turkey,5,Molluscs,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1462,,
TUR,Turkey,5,Molluscs,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1397,,
TUR,Turkey,5,Molluscs,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1007,,
TUR,Turkey,5,Molluscs,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,2227,,
TUR,Turkey,5,Molluscs,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1991,,
TUR,Turkey,5,Molluscs,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1410,,
TUR,Turkey,5,Molluscs,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1193,,
TUR,Turkey,5,Molluscs,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1431,,
TUR,Turkey,5,Molluscs,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1547,,
TUR,Turkey,5,Molluscs,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,733,,
TUR,Turkey,5,Molluscs,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1317,,
TUR,Turkey,5,Molluscs,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1156,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1873,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1462,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1397,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1007,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,2227,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1991,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1410,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1193,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1431,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1547,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,733,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1317,,
TUR,Turkey,51,Freshwater molluscs,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1156,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1873,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1462,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1397,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1007,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,2227,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1991,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1410,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1193,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1431,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1547,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,733,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1317,,
TUR,Turkey,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1156,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,803,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,833,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,895,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,668,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,622,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,780,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,750,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,648,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,831,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,742,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,535,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,486,,
TUR,Turkey,7,Miscellaneous aquatic animals,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,547,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,803,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,833,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,895,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,668,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,622,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,780,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,750,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,648,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,831,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,742,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,535,,
TUR,Turkey,71,Frogs and other amphibians,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,486,,
