COUNTRY,Country,FLEET,Fleet,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
TUR,Turkey,FWEM6,6-11.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,43597.64,,
TUR,Turkey,FWEM6,6-11.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,44126.35,,
TUR,Turkey,FWEM6,6-11.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,39403,,
TUR,Turkey,FWEM6,6-11.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,38681.54,,
TUR,Turkey,FWEM6,6-11.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,39025.60103,,
TUR,Turkey,FWEM6,6-11.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,38388,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,1007,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,985,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,973,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,922,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,918,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,920,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,904,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,895,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,630,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,559,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,588,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,620,,
TUR,Turkey,FWEM12,12-17.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,645,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,21811,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,21756,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,21031,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,20120,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,19840,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,19986,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,19508.35,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,19487.17,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,14121.92,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,15178,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,13531.99,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,14308.74721,,
TUR,Turkey,FWEM12,12-17.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,14557,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,486,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,497,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,482,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,451,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,462,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,464,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,444,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,442,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,402,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,384,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,378,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,387,,
TUR,Turkey,FWEM18,18-23.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,399,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,29136,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,31380,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,31020,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,29391,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,29517,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,30078,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,28629.29,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,28379.35,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,25600.81,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,24861,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,24096.45,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,24458.04419,,
TUR,Turkey,FWEM18,18-23.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,25284,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,274,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,294,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,292,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,288,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,299,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,297,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,275,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,277,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,254,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,238,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,242,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,243,,
TUR,Turkey,FWEM24,24-29.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,222,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,29054,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,30898,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,29152,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,28765,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,33553,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,34658,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,31617.47,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,32093.23,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,28589.32,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,26486,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,27245.97,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,27135.87336,,
TUR,Turkey,FWEM24,24-29.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,24453,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,87,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,94,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,98,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,95,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,103,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,106,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,102,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,96,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,110,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,112,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,116,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,117,,
TUR,Turkey,FWEM30,30-35.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,130,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,17742,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,19152,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,20017,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,19603,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,18679,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,17616,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,17457.95,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,16133.3,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,17413.88,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,18118,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,18437.41,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,18561.41521,,
TUR,Turkey,FWEM30,30-35.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,20351,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,66,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,71,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,81,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,86,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,86,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,84,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,86,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,82,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,95,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,96,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,98,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,101,,
TUR,Turkey,FWEM36,36-44.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,105,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,16744,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,18649,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,20823,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,22765,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,22691,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,22075,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,25489.84,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,24075.75,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,27918.7,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,28225,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,29245.7,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,29789.40357,,
TUR,Turkey,FWEM36,36-44.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,30506,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,16,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,18,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,25,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,25,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,26,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,27,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,26,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,25,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,27,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,29,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,29,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,31,,
TUR,Turkey,FWEM45,45-59.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,35,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,6987,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,7812,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,10288,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,10902,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,11345,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,12464,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,12759.65,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,11587.65,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,13035.85,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,13375,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,14230.85,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,15265.55453,,
TUR,Turkey,FWEM45,45-59.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,17423,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,2,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,1394,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,1394,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,1394,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,1394,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,1394,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWEM60,60-74.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,1388,,
TUR,Turkey,FWOE,Vessels without engine,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,103,,
TUR,Turkey,FWOE,Vessels without engine,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,97,,
TUR,Turkey,FWOE,Vessels without engine,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,90,,
TUR,Turkey,FWOE,Vessels without engine,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,82,,
TUR,Turkey,FWOE,Vessels without engine,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,199,,
TUR,Turkey,FWOE,Vessels without engine,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,181,,
TUR,Turkey,FWOE,Vessels without engine,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,167,,
TUR,Turkey,FWOE,Vessels without engine,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,154,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,6738,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,6768,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,6775,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,6577,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,6505,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,6477,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,7885,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,6505,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,6481,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,6281,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,6252,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,6195,,
GBR,United Kingdom,FTOT,Total vessels,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,6194,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,218166,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,214596.0164,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,210167,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,205115.56,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,205891.02,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,207425,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,284782,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,199583,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,198559,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,196491.97,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,193352.47,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,187617.33,,
GBR,United Kingdom,FTOT,Total vessels,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,185893.55,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,6722,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,6758,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,6766,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,6577,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,6505,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,6477,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,7885,,
GBR,United Kingdom,FWET,Vessels with engine,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,6505,,
